632, 1975, 1646
821, 1276, 1998
337, 1002, 1998
-319, 1333, 1998
-124, 1033, 1998
275, 645, 1998
275, 645, 1998
530, 559, 1998
400, 724, 1866
527, 623, 1753
562, 519, 1998
-,-,-
-25, 1, -1997
81, 184, -1997
-25, 595, -1997
308, 1215, -1728
934, 1555, -296
1318, 1464, 761
953, 1225, 1245
241, 1550, 1178
233, 1803, 1303
233, 1803, 1303
838, 1556, 1898
738, 987, 1998
226, 1179, 1998
-127, 1228, 1998
-157, 907, 1998
196, 648, 1998
340, 666, 1998
294, 726, 1958
-,-,-
26, 68, -1997
92, 294, -1997
42, 712, -1997
442, 1208, -1860
907, 1417, -523
1265, 1426, -149
1295, 1596, 436
1295, 1596, 436
878, 1662, 1427
790, 1571, 1781
514, 1454, 1998
315, 1335, 1998
415, 1150, 1998
265, 784, 1998
354, 660, 1998
362, 617, 1998
198, 595, 1998
198, 595, 1998
177, 618, 1998
-,-,-
193, -343, -1997
-127, -217, -1997
-315, 212, -1996
-202, 545, -1327
292, 635, -568
292, 635, -568
440, 919, -904
422, 1826, -712
1000, 1661, 1488
854, 1136, 1967
636, 1288, 1998
632, 1536, 1998
685, 1286, 1998
577, 713, 1998
307, 544, 1998
307, 544, 1998
237, 753, 1998
-,-,-
-163, -117, -1997
-307, -57, -1997
-421, 352, -1997
90, 929, -1794
90, 929, 615
873, 714, 615
595, 293, 1091
533, 405, 430
77, 1136, -77
167, 1373, 1168
167, 1373, 1168
602, 994, 1932
691, 592, 1998
297, 954, 1998
178, 999, 1998
319, 673, 1998
446, 336, 1998
261, 540, 1998
-,-,-
-131, -8, -1997
-29, 113, -1997
3, 508, -1997
409, 969, -1951
536, 1541, -1407
822, 1702, 251
822, 1702, 251
1189, 1291, 1347
1004, 1462, 758
575, 1762, 1326
488, 1315, 1998
425, 841, 1998
254, 830, 1998
205, 639, 1998
330, 429, 1998
309, 555, 1998
309, 555, 1998
-,-,-
264, -182, -1997
243, 190, -1997
480, 948, -1997
843, 1597, -1372
1186, 1659, 536
1009, 1008, 1967
451, 835, 1998
451, 835, 1998
86, 890, 1998
-214, 982, 1998
-233, 833, 1998
-248, 547, 1998
-168, 533, 1998
-147, 492, 1998
35, 411, 1998
-,-,-
-130, 245, -1997
-122, 328, -1997
-328, 525, -1997
122, 914, -1997
901, 1550, -1898
1376, 1929, -157
1302, 1529, 1772
1153, 1121, 1753
858, 1302, 1625
411, 1650, 1811
383, 1509, 1998
650, 791, 1998
416, 585, 1998
416, 585, 1998
-148, 848, 1998
-101, 772, 1998
-,-,-
-457, -181, -1997
-422, -177, -1997
-416, 39, -1997
-29, 435, -1997
662, 926, -1767
1304, 1189, -137
1088, 742, 1821
516, 618, 1569
339, 940, 860
47, 1393, 1076
599, 1121, 1978
956, 497, 1998
956, 497, 1998
440, 692, 1998
25, 749, 1998
128, 519, 1998
382, 455, 1998
518, 480, 1984
692, 391, 1970
-,-,-
-350, -172, -1997
-263, -57, -1997
-2, 315, -1997
570, 935, -1955
1076, 1402, -930
1441, 1139, 1226
1057, 543, 1536
499, 940, 333
391, 1547, 863
1071, 1373, 1937
1422, 651, 1998
655, 729, 1998
655, 729, 1998
236, 808, 1998
358, 674, 1998
652, 511, 1998
642, 465, 1998
615, 501, 1973
-,-,-
-181, -205, -1997
36, -62, -1997
319, 388, -1997
710, 1178, -1997
1123, 1906, -1322
1798, 1828, 240
1997, 1618, 749
1458, 1635, 1943
602, 1635, 1998
356, 1309, 1998
149, 1087, 1998
437, 826, 1998
437, 826, 1998
411, 632, 1998
417, 539, 1998
-,-,-
247, -251, -1997
-7, 39, -1997
-29, 515, -1966
374, 804, -963
792, 776, 226
822, 767, 581
822, 767, 581
451, 1314, 221
298, 1494, 1561
-11, 1117, 1998
53, 1010, 1998
198, 1016, 1998
178, 805, 1998
109, 494, 1998
109, 494, 1998
153, 510, 1998
123, 620, 1998
-,-,-
-192, -86, -1997
-43, 199, -1997
47, 876, -1997
394, 1738, -1602
1112, 1707, 600
1613, 850, 1547
1240, 1091, 789
115, 1565, 1549
194, 1514, 1992
194, 1514, 1992
595, 1221, 1998
783, 893, 1998
554, 826, 1998
199, 734, 1998
-,-,-
-172, -70, -1983
-396, -97, -1997
-379, -81, -1997
-129, 204, -1997
411, 794, -1997
1041, 1351, -1624
1275, 1654, -564
1365, 1189, 1626
942, 1016, 1606
485, 1254, 1878
167, 1269, 1998
299, 1074, 1998
562, 753, 1998
455, 570, 1998
455, 570, 1998
401, 624, 1998
307, 642, 1998
-,-,-
-372, 82, -1997
-90, 619, -1997
518, 1023, -1283
977, 1184, -161
977, 1184, -161
1222, 1196, 809
619, 1099, 1979
159, 903, 1998
-84, 1005, 1789
116, 1192, 1656
528, 991, 1977
523, 590, 1998
-83, 901, 1998
-127, 748, 1998
-127, 748, 1998
-,-,-
-70, 134, -1997
-294, 20, -1997
-208, 77, -1997
-140, 452, -1997
22, 979, -1997
540, 1112, -772
892, 722, 882
858, 800, -160
432, 1666, -291
732, 1966, 1152
732, 1966, 1152
1044, 1263, 1998
723, 858, 1998
9, 1243, 1998
-56, 1164, 1998
275, 683, 1998
590, 496, 1998
500, 642, 1998
-,-,-
-266, -301, -1988
-429, -307, -1997
-451, -175, -1997
-362, 267, -1997
337, 702, -1997
1075, 1258, -1803
1605, 1222, 1033
795, 608, 1940
180, 962, 955
-131, 1543, 1088
455, 1530, 1916
852, 863, 1998
852, 863, 1998
542, 677, 1998
-45, 856, 1998
-137, 815, 1998
251, 686, 1998
556, 662, 1998
593, 624, 1950
-,-,-
322, -134, -1997
259, 302, -1997
354, 987, -1997
354, 987, -1997
823, 1587, -1425
1229, 1967, -188
1224, 1507, 1821
822, 1080, 1976
175, 1433, 1896
185, 1375, 1998
133, 1001, 1998
284, 581, 1998
34, 474, 1998
-272, 595, 1998
-252, 627, 1998
82, 475, 1998
82, 475, 1998
-,-,-
-287, -332, -1997
-438, -61, -1997
-416, 519, -1997
112, 1205, -1752
833, 1482, -371
1260, 841, 1785
1042, 704, 1261
1042, 704, 1261
362, 1217, 958
-5, 1448, 1647
467, 1274, 1963
688, 777, 1998
430, 924, 1998
203, 858, 1998
87, 716, 1998
87, 716, 1998
238, 684, 1998
-,-,-
-292, -298, -1997
-194, -140, -1997
-106, 359, -1997
473, 796, -1742
763, 1175, -772
1043, 998, 1129
730, 445, 1998
268, 623, 1826
268, 623, 1845
-151, 932, 1845
-225, 878, 1998
107, 600, 1998
183, 257, 1998
-85, 445, 1998
-207, 450, 1998
-,-,-
-347, 21, -1997
-299, 251, -1997
-299, 251, -1997
-20, 666, -1997
592, 1253, -1948
711, 1821, -1191
1033, 1997, -158
1625, 1590, 1904
718, 1029, 1998
-13, 1551, 1946
-30, 1697, 1998
278, 1313, 1998
512, 638, 1998
210, 612, 1998
-108, 938, 1998
219, 782, 1998
-,-,-
139, 103, -1997
139, 103, -1997
217, 248, -1997
226, 847, -1997
377, 1697, -1890
769, 1978, -333
1720, 1482, 1016
1558, 866, 1916
534, 1489, 997
-58, 1974, 1349
-126, 1643, 1998
105, 1007, 1998
7, 988, 1998
7, 988, 1998
-181, 957, 1998
-157, 729, 1998
-,-,-
-155, -167, -1997
39, -270, -1997
109, -29, -1997
43, 490, -1997
416, 1124, -1808
919, 1543, -771
1776, 1414, 624
1776, 1414, 624
1136, 1270, 1897
432, 1559, 1261
119, 1748, 1888
151, 1439, 1998
332, 1005, 1998
122, 999, 1998
-156, 987, 1998
-155, 785, 1998
58, 754, 1998
242, 814, 1960
-,-,-
28, -212, -1997
-91, -193, -1997
-186, 160, -1997
-33, 916, -1997
574, 1844, -1546
1550, 1710, 464
1883, 1131, 1680
600, 1648, 849
600, 1648, 849
33, 1997, 1219
292, 1751, 1998
602, 1181, 1998
614, 1150, 1998
272, 930, 1998
6, 848, 1998
218, 851, 1998
218, 851, 1998
582, 815, 1998
-,-,-
60, -117, -1997
101, -62, -1997
-51, 268, -1997
166, 1016, -1997
849, 1889, -1668
1711, 1682, 645
1716, 1033, 1940
516, 1322, 509
-53, 1985, 290
462, 1976, 1745
552, 1305, 1998
411, 1120, 1998
411, 1120, 1998
-12, 1222, 1998
-38, 869, 1998
201, 667, 1998
371, 751, 1997
-,-,-
-170, -99, -1997
-260, -165, -1997
-340, 199, -1997
4, 866, -1997
716, 1598, -1697
1363, 1670, 110
1429, 1166, 1859
827, 1148, 1837
37, 1496, 1973
-136, 1642, 1998
523, 1109, 1998
743, 527, 1998
219, 666, 1998
219, 666, 1998
-184, 689, 1998
-,-,-
107, -306, -1997
13, -56, -1997
42, 479, -1997
242, 1645, -1997
1328, 1997, -1929
1997, 1996, 889
1997, 1996, 889
1871, 1024, 1998
-296, 1686, 852
-380, 1997, 1515
817, 1567, 1998
1076, 512, 1998
501, 805, 1998
2, 823, 1998
-22, 582, 1998
230, 516, 1809
230, 516, 1809
355, 523, 1594
393, 451, 1400
-,-,-
-277, -454, -1759
-24, -425, -1993
-103, -21, -1997
-178, 891, -1997
276, 1783, -1962
1399, 1946, -160
1774, 1536, 1329
996, 1945, 685
233, 1997, 1926
251, 1817, 1998
770, 1191, 1998
546, 992, 1998
245, 732, 1998
107, 643, 1998
107, 643, 1998
-,-,-
213, -377, -1997
303, 30, -1997
17, 773, -1997
528, 1843, -1997
1080, 1997, -413
1918, 1480, 1867
624, 1603, 1195
-264, 1997, 1229
413, 1914, 1998
697, 822, 1998
455, 737, 1998
455, 737, 1998
-175, 759, 1998
-293, 547, 1998
14, 362, 1931
312, 263, 1855
292, 329, 1939
-,-,-
71, -358, -1911
28, -389, -1997
-44, -186, -1997
-44, -186, -1997
2, 181, -1997
502, 685, -1995
972, 1202, -1114
1163, 1089, 1377
634, 1107, 1036
313, 1706, 485
185, 1922, 1928
578, 1429, 1998
830, 889, 1998
-11, 933, 1998
-294, 890, 1998
-,-,-
-63, 62, -1997
-63, 62, -1997
-155, 270, -1997
-232, 910, -1997
44, 1819, -1997
1423, 1997, -876
1992, 1887, 1394
1701, 1642, 1849
-102, 1861, 1998
-515, 1743, 1998
113, 1397, 1998
130, 1075, 1998
182, 674, 1998
-,-,-
-67, -75, -1997
199, 91, -1997
55, 510, -1997
343, 1143, -1997
1169, 1883, -1932
1456, 1997, -477
1665, 1932, 1273
1665, 1932, 1273
926, 1820, 1624
141, 1997, 881
463, 1997, 1958
607, 1783, 1998
720, 1308, 1998
-,-,-
57, 263, -1997
-101, 245, -1997
311, 334, -1997
449, 704, -1997
449, 704, -1997
122, 1503, -1997
692, 1997, -1969
1902, 1997, 579
1849, 1627, 1998
563, 1759, 1331
370, 1997, 283
1034, 1997, 1688
981, 1585, 1998
386, 1301, 1998
27, 1308, 1998
-,-,-
697, -154, -1997
568, 3, -1997
342, 458, -1997
196, 1441, -1997
613, 1997, -1918
1738, 1997, 476
1817, 1294, 1998
310, 1675, 981
310, 1675, 981
25, 1997, 1099
433, 1997, 1990
720, 1653, 1998
488, 1300, 1998
39, 1414, 1998
92, 1227, 1998
-,-,-
155, 761, -1997
339, 1510, -1997
1119, 1995, -1691
1608, 1997, 501
1336, 1562, 1998
259, 1487, 1676
90, 1959, 1731
15, 1933, 1998
-,-,-
323, 459, -1997
323, 459, -1997
836, 1367, -1997
881, 1991, -1883
1139, 1997, 860
1870, 1647, 1998
768, 1723, 1269
-40, 1997, 1613
741, 1824, 1998
405, 1164, 1998
8, 880, 1998
-,-,-
217, -106, -1997
418, 330, -1997
234, 1355, -1997
622, 1995, -1692
1159, 1997, -27
1474, 1997, -801
1941, 1997, 1476
946, 1909, 1998
-34, 1876, 1998
-401, 1750, 1998
-36, 879, 1998
-36, 879, 1998
191, 391, 1998
42, 573, 1998
-146, 795, 1998
327, 640, 1998
-,-,-
670, 303, -1997
657, 888, -1997
815, 1858, -1997
1273, 1997, -1129
1598, 1985, 1794
1510, 1363, 1952
382, 1872, 832
382, 1872, 832
-323, 1997, 1924
181, 1580, 1998
127, 697, 1998
-757, 933, 1998
-843, 858, 1998
-,-,-
344, 666, -1997
464, 1282, -1997
677, 1974, -1964
1311, 1997, -502
1975, 1997, 1659
894, 1912, 1998
198, 1997, 1653
334, 1997, 1998
587, 1554, 1998
875, 565, 1998
69, 739, 1998
69, 739, 1998
-246, 737, 1998
-,-,-
-49, 16, -1997
-49, 16, -1997
37, 251, -1997
542, 508, -1997
661, 630, -1734
653, 1198, -1890
1197, 1587, -157
713, 1610, 1270
364, 1665, 1649
163, 1974, 1332
440, 1997, 1920
647, 1454, 1998
172, 779, 1998
172, 779, 1998
-314, 1070, 1998
-110, 910, 1998
-,-,-
283, 91, -1997
562, 1004, -1997
1493, 1880, -1995
1975, 1924, 875
803, 1117, 1998
109, 1394, 1738
85, 1453, 1998
347, 946, 1998
154, 470, 1998
-561, 452, 1998
-561, 452, 1998
-581, 371, 1998
-,-,-
-102, -149, -1997
177, 162, -1997
332, 758, -1997
1004, 1435, -1996
1382, 1939, -1205
1877, 1997, 137
1209, 1950, 1992
301, 1725, 1998
301, 1725, 1998
286, 1328, 1998
0, 897, 1998
37, 572, 1998
-183, 262, 1998
-289, 152, 1998
-274, 311, 1998
-,-,-
-107, -129, -1951
390, -134, -1994
650, -103, -1997
66, 289, -1997
-285, 1077, -1997
563, 1780, -1784
1731, 1989, -248
1730, 1715, 1852
576, 1585, 1975
150, 1259, 1998
461, 1156, 1998
546, 676, 1998
537, 350, 1998
537, 350, 1998
250, 344, 1998
21, 402, 1998
337, 430, 1998
-,-,-
172, -118, -1997
196, 16, -1997
196, 16, -1997
532, 232, -1997
588, 573, -1933
611, 1273, -1748
1001, 1795, -507
1169, 1577, 1531
805, 1120, 1906
805, 1447, 1456
922, 1309, 1998
919, 846, 1998
681, 477, 1998
547, 346, 1998
547, 346, 1998
-,-,-
358, 145, -1997
478, 301, -1997
422, 739, -1997
731, 1584, -1997
1329, 1996, -832
1616, 1802, 1529
1401, 1002, 1998
345, 1235, 1602
99, 1527, 1844
213, 1397, 1998
452, 776, 1998
452, 776, 1998
231, 521, 1998
-392, 763, 1998
31, 731, 1998
663, 674, 1998
-,-,-
9, -51, -1997
-61, 374, -1997
60, 977, -1997
877, 1563, -1867
1582, 1992, -448
1582, 1992, -448
1383, 1561, 1895
767, 774, 1998
18, 777, 1998
-227, 858, 1998
211, 444, 1998
303, -73, 1998
84, 94, 1998
-307, 300, 1998
-307, 300, 1998
-,-,-
-138, -280, -1986
120, -84, -1997
460, 285, -1997
628, 798, -1858
628, 798, -1858
725, 1520, -1043
986, 1559, 652
1157, 1230, 1823
654, 1207, 1998
-4, 1549, 1990
-195, 1320, 1998
-180, 811, 1998
-175, 687, 1998
-216, 588, 1998
-356, 620, 1998
-155, 571, 1991
-,-,-
-18, -537, -1923
288, -534, -1997
204, -216, -1997
60, 460, -1997
60, 460, -1997
146, 905, -1142
317, 1013, 110
754, 1232, 110
721, 1752, 428
488, 1911, 1754
98, 1632, 1998
229, 1457, 1998
332, 1211, 1998
332, 1211, 1998
320, 803, 1998
148, 578, 1998
-47, 612, 1998
-,-,-
-270, -356, -1997
-164, -271, -1997
-326, -4, -1997
3, 415, -1997
484, 809, -1478
838, 1123, -662
1145, 1150, 679
876, 1059, 1547
354, 1271, 1561
354, 1271, 1561
159, 1245, 1998
183, 1100, 1998
373, 725, 1998
264, 412, 1998
-59, 467, 1998
-,-,-
126, -338, -1997
258, -346, -1997
359, -266, -1997
345, 262, -1997
651, 864, -1996
1024, 1588, -1612
1648, 1933, 333
1486, 1478, 1998
217, 1389, 1998
-497, 1624, 1998
-172, 1450, 1998
309, 871, 1998
351, 466, 1998
-49, 514, 1998
-213, 756, 1998
-,-,-
111, 219, -1793
119, -22, -1997
138, 55, -1997
97, 382, -1997
97, 382, -1997
141, 1025, -1997
870, 1535, -1259
1351, 1132, 1124
1068, 1072, 354
410, 1840, -242
380, 1980, 1637
542, 1355, 1998
110, 1039, 1998
-315, 886, 1998
-536, 505, 1998
-298, 361, 1998
-,-,-
13, -379, -1997
176, -244, -1997
107, 216, -1997
214, 1047, -1997
982, 1632, -1318
1904, 1547, 718
1904, 1547, 718
1745, 1377, 1997
104, 1667, 1998
-456, 1621, 1998
99, 1161, 1998
702, 585, 1998
358, 561, 1998
-159, 640, 1998
-216, 600, 1992
-,-,-
-202, -249, -1997
85, 163, -1997
322, 1200, -1997
1123, 1995, -1857
1975, 1812, 1059
1266, 667, 1998
-,-,-
-363, -329, -1562
-171, -43, -1594
248, 197, -1692
608, 514, -1445
390, 1191, -1511
667, 1347, 439
1147, 1141, 1199
615, 1268, 1411
93, 1483, 1856
388, 1208, 1998
398, 904, 1998
398, 904, 1998
13, 809, 1998
50, 723, 1998
351, 431, 1998
-,-,-
-72, -177, -1997
39, 0, -1997
39, 0, -1997
179, 274, -1995
433, 619, -1696
561, 998, -874
727, 923, 1118
604, 750, 1484
633, 750, 1183
633, 868, 1183
-59, 1371, 1114
207, 1175, 1884
171, 674, 1998
237, 546, 1998
67, 519, 1998
128, 384, 1998
-,-,-
27, 37, -1994
419, 433, -1997
419, 433, -1997
656, 942, -1192
415, 1018, 507
609, 794, 1063
738, 707, 1203
244, 897, 1744
15, 1193, 1525
389, 1104, 1807
295, 563, 1998
295, 563, 1998
-67, 481, 1998
-,-,-
-220, -339, -1850
-59, -231, -1879
105, 95, -1751
473, 537, -1560
1072, 869, -427
861, 662, 1569
861, 662, 1569
222, 289, 1998
134, 394, 1653
-145, 637, 1573
67, 537, 1872
264, 68, 1998
163, 63, 1994
163, 63, 1994
127, 267, 1581
-19, 331, 1494
72, 151, 1928
-,-,-
-136, 22, -1997
-74, 162, -1969
-76, 400, -1997
375, 978, -1997
1108, 1620, -1600
1469, 1421, 537
1268, 655, 1832
676, 1032, -310
246, 1937, -633
763, 1958, 1580
972, 948, 1998
972, 948, 1998
280, 1055, 1998
-114, 939, 1998
-174, 449, 1998
128, 371, 1998
-,-,-
-17, 238, -1997
-17, 238, -1997
235, 534, -1997
674, 909, -1778
961, 986, 245
692, 353, 1967
642, 90, 1214
120, 729, 155
127, 1087, 1268
127, 1087, 1268
25, 460, 1998
11, 195, 1998
33, 359, 1963
-,-,-
-253, 23, -1997
34, 118, -1995
136, 440, -1997
606, 1021, -1997
960, 1336, -829
1038, 1249, 711
1243, 1110, 928
469, 1370, 1559
38, 1370, 1998
480, 1006, 1998
192, 818, 1998
192, 818, 1998
-23, 742, 1998
-235, 507, 1998
-133, 339, 1998
67, 395, 1998
-,-,-
182, 154, -1997
491, 671, -1997
722, 1612, -1997
954, 1997, -817
954, 1997, -817
1511, 1503, 1855
1180, 1046, 1112
318, 1820, 480
126, 1904, 1823
366, 1001, 1998
319, 755, 1998
-5, 653, 1998
-209, 492, 1998
-31, 335, 1998
248, 255, 1998
248, 255, 1998
-,-,-
82, 60, -1997
181, 574, -1997
109, 1627, -1997
898, 1997, -585
898, 1997, -585
1841, 1401, 1857
713, 1051, 1998
-296, 1479, 1767
-349, 1642, 1990
99, 1028, 1998
305, 371, 1998
53, 369, 1998
-241, 507, 1998
-11, 314, 1998
240, 258, 1998
-,-,-
-192, 97, -1997
-575, 894, -1997
-45, 1898, -1990
1334, 1997, -34
1976, 1434, 1850
790, 1314, 1971
-139, 1790, 1828
-34, 1734, 1998
262, 902, 1998
262, 902, 1998
420, 437, 1998
-95, 666, 1998
-22, 541, 1998
135, 438, 1998
-,-,-
136, -193, -1997
-21, 203, -1997
-262, 738, -1997
456, 1447, -1526
1262, 1900, -705
1944, 1976, 452
1036, 1304, 1998
-13, 970, 1998
-623, 1095, 1998
-264, 787, 1998
290, 241, 1998
142, 268, 1998
142, 268, 1998
-191, 511, 1998
-,-,-
-443, -4, -1997
-227, 638, -1997
476, 1666, -1997
1372, 1997, -797
1812, 1396, 1998
936, 980, 1700
-448, 1893, 1705
-448, 1473, 1998
66, 517, 1998
227, 372, 1998
-2, 412, 1998
-2, 412, 1998
6, 335, 1998
-3, 305, 1807
-,-,-
287, 1064, -1301
617, 1436, -271
1264, 1530, 692
971, 1257, 1913
233, 929, 1998
-360, 712, 1998
-357, 679, 1998
147, 336, 1998
358, 92, 1998
358, 92, 1998
106, 264, 1998
-117, 364, 1919
-61, 246, 1998
226, 134, 1998
-,-,-
62, 931, -1997
609, 1832, -1989
1673, 1997, -683
1981, 1997, 420
1981, 1997, 420
1761, 1960, 1333
890, 1151, 1998
-408, 1300, 1998
-210, 1079, 1998
335, 670, 1998
693, 143, 1998
352, 249, 1998
-43, 466, 1998
-,-,-
722, 898, -1934
969, 1614, -1041
872, 1866, 623
872, 1866, 623
750, 1500, 1911
471, 1049, 1998
-423, 1188, 1998
-448, 956, 1998
256, 411, 1998
339, 194, 1998
-5, 421, 1998
-184, 501, 1998
165, 414, 1998
-,-,-
42, 1, -1997
243, 582, -1997
734, 1258, -1903
1281, 1699, -559
1342, 1194, 1785
574, 686, 1998
-96, 922, 1851
-96, 922, 1851
-358, 948, 1998
116, 257, 1998
353, -25, 1998
148, 79, 1998
-82, 170, 1772
28, 131, 1365
28, 131, 1365
-,-,-
8, -54, -1997
-63, 45, -1997
-17, 370, -1997
104, 849, -1997
559, 1702, -1997
1654, 1997, -1711
1963, 1997, 1408
1408, 1654, 1998
290, 1705, 1987
204, 1866, 1995
529, 1344, 1998
529, 1344, 1998
411, 682, 1998
351, 299, 1998
-147, 368, 1998
-,-,-
50, -368, -1961
187, -208, -1980
376, 4, -1997
412, 729, -1990
881, 1484, -1538
1472, 1956, -135
936, 1650, 1998
181, 1060, 1998
-274, 1138, 1998
-171, 945, 1998
205, 517, 1998
345, 78, 1998
345, 78, 1998
48, 336, 1998
-84, 488, 1998
-,-,-
-288, -652, -963
-195, -684, -893
-154, -631, -422
-47, -694, -728
-90, -747, -924
-90, -747, -924
-295, -806, -487
-305, -931, 268
-386, -978, 386
-255, -975, -298
-247, -907, -629
-253, -736, -814
91, -600, -1361
361, -401, -1893
558, -86, -1997
914, 392, -1997
855, 1360, -1891
913, 1764, 537
1238, 1074, 1944
367, 1459, 1138
-192, 1997, 867
94, 1974, 1897
94, 1974, 1897
726, 1026, 1998
557, 765, 1998
-321, 861, 1998
-491, 544, 1998
-57, 394, 1998
145, 423, 1725
96, 360, 1444
-,-,-
-10, -399, -1907
-10, -399, -1582
-6, -317, -1582
-210, -252, -1295
-116, -109, -1540
424, -24, -997
512, 7, -210
446, 254, -802
473, 739, -759
657, 967, 498
782, 860, 1394
274, 860, 1471
274, 1094, 1471
-116, 1482, 1358
-59, 1485, 1953
386, 1025, 1998
354, 669, 1998
-85, 732, 1998
-249, 676, 1998
55, 442, 1998
345, 281, 1835
345, 281, 1835
-,-,-
-395, -481, -1620
-427, -361, -1289
-308, -328, -1486
-232, -286, -1650
81, -348, -1386
-98, -468, -247
-135, -757, 820
-62, -979, 800
-27, -974, 62
-27, -974, 62
-194, -837, -443
-217, -627, -510
-167, -555, -335
-14, -300, -1569
154, 367, -1997
290, 1344, -1697
966, 1418, 727
1206, 840, 1998
542, 1191, 1823
-193, 1650, 1287
-3, 1247, 1977
405, 287, 1998
88, 757, 1998
88, 757, 1998
-136, 704, 1998
-289, 482, 1998
-13, 376, 1931
-,-,-
-209, -384, -1996
68, -420, -1399
-44, -492, -266
-44, -585, -587
-70, -686, -735
-203, -741, -1050
-240, -685, -439
-228, -714, 237
73, -769, -369
181, -802, -595
-197, -679, -775
-342, -421, -898
7, -370, -588
7, -370, -588
218, -175, -1297
349, 334, -1698
555, 804, -697
666, 820, 618
762, 802, 1249
559, 831, 1894
559, 831, 1894
208, 970, 1995
-96, 969, 1998
302, 429, 1998
370, 142, 1998
12, 348, 1998
-219, 508, 1998
-,-,-
117, -440, -1975
128, -419, -1902
117, -539, -770
-90, -664, -104
-32, -835, -340
-64, -870, -572
-315, -774, -576
-274, -664, -245
-154, -700, 224
-40, -631, -846
-40, -631, -846
-32, -402, -1842
-171, 96, -1979
20, 595, -1409
609, 834, -378
1202, 718, 377
926, 1130, 631
122, 1331, 1800
70, 1344, 1478
554, 1120, 1925
554, 1120, 1925
818, 751, 1998
637, 513, 1998
-31, 589, 1998
-260, 503, 1998
222, 328, 1998
482, 303, 1992
-,-,-
-521, -610, -787
-372, -760, 146
-283, -887, 153
-233, -979, -316
-262, -946, -493
-252, -933, -87
-125, -942, 50
-125, -866, -564
-185, -804, -819
-273, -743, -836
-345, -631, -1054
-362, -534, -1277
-288, -396, -1841
65, -131, -1997
489, 454, -1997
591, 1068, -1498
756, 855, 556
789, 739, 294
789, 739, 294
479, 1500, -403
511, 1985, 580
986, 1423, 1960
757, 880, 1998
-4, 1130, 1998
-606, 941, 1998
-165, 503, 1998
537, 135, 1998
537, 135, 1998
555, 283, 1998
-,-,-
39, -234, -1986
39, -234, -1986
-59, -406, -1997
-365, -399, -1906
-426, -455, -523
-325, -685, 632
-374, -786, -381
-427, -897, -763
-663, -825, -120
-574, -798, 185
-269, -736, -226
-112, -639, -1503
-108, -470, -1995
-20, -172, -1997
365, 114, -1826
634, 299, -1030
680, 671, -1257
1193, 1498, -1665
1462, 1827, 665
1144, 881, 1998
428, 895, 1981
-521, 1545, 1605
-593, 1096, 1998
131, 114, 1998
131, 114, 1998
147, 139, 1998
-31, 425, 1864
-219, 372, 1998
-203, 344, 1998
-,-,-
-473, -311, -1388
-577, -294, -1820
-497, -275, -1896
-479, -222, -1408
-127, -264, -868
123, -276, -1354
83, -116, -1802
83, -116, -1802
71, 278, -1951
479, 665, -1212
1040, 613, 332
1046, 339, 1029
1044, 728, 109
562, 1290, 32
434, 1879, 419
1186, 1085, 1993
934, 904, 1998
934, 904, 1998
186, 1169, 1998
-574, 946, 1998
-25, 453, 1998
534, 96, 1998
262, 482, 1998
-257, 791, 1987
-85, 599, 1998
-85, 599, 1998
-,-,-
-464, -21, -1903
-263, 137, -1654
134, 195, -1104
266, 114, -1004
504, 486, -1940
1008, 1057, -1231
1498, 828, 1219
789, 123, 1906
258, 541, 496
258, 541, 496
158, 1371, -599
321, 1924, 482
945, 1222, 1852
912, 352, 1998
674, 1057, 1998
305, 1032, 1998
-28, 472, 1998
213, 392, 1996
213, 392, 1996
357, 370, 1578
-,-,-
-473, -612, -1418
-358, -612, -698
-189, -667, -180
-91, -688, -704
-163, -706, -1118
-234, -696, -849
-293, -745, -208
-222, -791, -109
-183, -852, -237
-200, -796, -951
-245, -615, -1495
-182, -369, -1752
99, -124, -1528
550, 61, -1549
870, 491, -1823
1005, 1021, -1135
661, 1240, 737
1019, 875, 1825
629, 1138, 1105
-140, 1780, 1053
242, 1611, 1889
546, 825, 1998
275, 646, 1998
275, 646, 1998
16, 756, 1998
-16, 600, 1998
58, 453, 1998
120, 388, 1998
-,-,-
-214, -517, -1590
-358, -767, -1471
-329, -719, -1042
-140, -749, -220
-140, -749, -220
-45, -754, -1482
-85, -778, -1410
-201, -712, -376
-145, -698, -337
-6, -674, -644
-18, -619, -1356
-111, -493, -1753
-265, -293, -1826
-260, -45, -1708
229, 20, -1748
569, 337, -1997
659, 1115, -1997
931, 1962, -1212
1582, 1676, 1541
1229, 807, 1881
-10, 1763, 173
174, 1997, 339
1107, 1779, 1823
1369, 465, 1998
162, 803, 1998
162, 803, 1998
-503, 1529, 1998
-64, 1017, 1998
256, 578, 1998
176, 620, 1937
-126, 709, 1325
-,-,-
-332, -672, -1152
-375, -746, -1075
-476, -671, -1031
-487, -661, -742
-438, -641, -706
-241, -674, -952
-208, -705, -707
-303, -680, -439
-230, -708, -365
-194, -696, -495
-198, -661, -981
-198, -661, -981
-298, -637, -1021
-318, -549, -1017
-12, -349, -1466
-12, -349, -1466
57, -150, -1963
152, 287, -1997
475, 1008, -1997
1094, 1795, -1322
1784, 1669, 782
1333, 1586, 968
915, 1709, 1800
218, 1602, 1998
257, 1475, 1998
579, 1100, 1998
